Date,Hour,Market Demand,Ontario Demand
2019-08-12,11,19632,17886
2019-08-12,12,20133,18410
2019-08-12,13,20890,19188
2019-08-12,14,21392,19726
2019-08-12,15,21520,19967
2019-08-12,16,21708,20125
2019-08-12,17,21811,20422
2019-08-12,18,21842,20403
2019-08-12,19,21641,20046
2019-08-12,20,21733,19842
2019-08-12,21,20923,19388
2019-08-12,22,20261,18142
2019-08-12,23,18991,16762
2019-08-12,24,17584,15551
2019-08-13,1,16792,14655
2019-08-13,2,16098,14067
2019-08-13,3,15752,13732
2019-08-13,4,15749,13717
2019-08-13,5,16285,14201
2019-08-13,6,17055,14976
2019-08-13,7,18014,16024
2019-08-13,8,18871,16921
2019-08-13,9,19779,17584
2019-08-13,10,20194,18049
2019-08-13,11,20361,18280
2019-08-13,12,20657,18762
2019-08-13,13,21099,19121
2019-08-13,14,21862,19845
2019-08-13,15,22277,20129
2019-08-13,16,22575,20564
2019-08-13,17,22816,21000
2019-08-13,18,22608,20791
2019-08-13,19,22067,20331
2019-08-13,20,21843,19872
2019-08-13,21,21205,19330
2019-08-13,22,19719,17824
2019-08-13,23,18013,16235
2019-08-13,24,16743,14847
2019-08-14,1,15803,13950
2019-08-14,2,15369,13461
2019-08-14,3,15141,13138
2019-08-14,4,15303,13109
2019-08-14,5,15380,13389
2019-08-14,6,16122,14163
2019-08-14,7,17219,15215
2019-08-14,8,17836,15922
2019-08-14,9,18078,16172
2019-08-14,10,18792,16793
2019-08-14,11,19259,17137
2019-08-14,12,19463,17386
2019-08-14,13,19991,17845
2019-08-14,14,20400,18181
2019-08-14,15,20497,18424
2019-08-14,16,20956,18917
2019-08-14,17,21496,19441
2019-08-14,18,21493,19476
2019-08-14,19,21340,19312
2019-08-14,20,21173,18858
2019-08-14,21,20554,18267
2019-08-14,22,19170,16872
2019-08-14,23,17362,15412
2019-08-14,24,16145,14164
2019-08-15,1,15583,13360
2019-08-15,2,15720,12980
2019-08-15,3,15538,12821
2019-08-15,4,15567,12742
2019-08-15,5,15830,12993
2019-08-15,6,16437,13701
2019-08-15,7,17059,14587
2019-08-15,8,17724,15345
2019-08-15,9,18089,15795
2019-08-15,10,18727,16394
2019-08-15,11,19093,16799
2019-08-15,12,19332,17019
2019-08-15,13,19556,17422
2019-08-15,14,19605,17312
2019-08-15,15,19457,17167
2019-08-15,16,19572,17425
2019-08-15,17,19922,17725
2019-08-15,18,20154,17884
2019-08-15,19,20045,17749
2019-08-15,20,19954,17736
2019-08-15,21,19684,17444
2019-08-15,22,18138,16255
2019-08-15,23,17021,15015
2019-08-15,24,16071,13996
2019-08-16,1,15619,13354
2019-08-16,2,15307,13040
2019-08-16,3,15173,12906
2019-08-16,4,15274,12904
2019-08-16,5,15295,13258
2019-08-16,6,15923,13843
2019-08-16,7,16505,14582
2019-08-16,8,17447,15401
2019-08-16,9,18006,15952
2019-08-16,10,18565,16419
2019-08-16,11,19209,16964
2019-08-16,12,19601,17355
2019-08-16,13,19868,17782
2019-08-16,14,20113,18113
2019-08-16,15,20550,18505
2019-08-16,16,20977,18927
2019-08-16,17,21147,19184
2019-08-16,18,21208,19161
2019-08-16,19,20757,18725
2019-08-16,20,20362,18472
2019-08-16,21,20099,18185
2019-08-16,22,18932,17078
2019-08-16,23,17580,15744
2019-08-16,24,16516,14600
2019-08-17,1,15707,13654
2019-08-17,2,15085,13071
2019-08-17,3,15176,12829
2019-08-17,4,15088,12592
2019-08-17,5,15116,12714
2019-08-17,6,15365,13009
2019-08-17,7,15847,13681
2019-08-17,8,16701,14733
2019-08-17,9,17376,15485
2019-08-17,10,18250,16107
2019-08-17,11,18953,16762
2019-08-17,12,19467,17184
2019-08-17,13,19550,17257
2019-08-17,14,19845,17589
2019-08-17,15,20155,17717
2019-08-17,16,20494,18100
2019-08-17,17,21093,18750
2019-08-17,18,21308,19114
2019-08-17,19,21016,18785
2019-08-17,20,20310,18129
2019-08-17,21,19860,17742
2019-08-17,22,18491,16752
2019-08-17,23,17403,15558
2019-08-17,24,16463,14571
2019-08-18,1,15849,13769
2019-08-18,2,15189,13212
2019-08-18,3,14888,12870
2019-08-18,4,14861,12776
2019-08-18,5,14907,12762
2019-08-18,6,15223,12918
2019-08-18,7,15725,13381
2019-08-18,8,16075,14151
2019-08-18,9,17213,15005
2019-08-18,10,17970,15764
2019-08-18,11,18570,16404
2019-08-18,12,18760,16597
2019-08-18,13,19225,16947
2019-08-18,14,19992,17664
2019-08-18,15,20681,18439
2019-08-18,16,21097,18915
2019-08-18,17,20999,19335
2019-08-18,18,20955,19164
2019-08-18,19,20099,18370
2019-08-18,20,20281,18333
2019-08-18,21,19846,17998
2019-08-18,22,18569,16774
2019-08-18,23,17654,15888
2019-08-18,24,16942,14917
2019-08-19,1,16192,14144
2019-08-19,2,15893,13686
2019-08-19,3,15520,13361
2019-08-19,4,15593,13363
2019-08-19,5,15918,13900
2019-08-19,6,16788,14928
2019-08-19,7,17725,16099
2019-08-19,8,19084,17232
2019-08-19,9,19675,17862
2019-08-19,10,20273,18414
2019-08-19,11,20781,18787
2019-08-19,12,20930,19131
2019-08-19,13,21148,19199
2019-08-19,14,21530,19393
2019-08-19,15,21820,19663
2019-08-19,16,22357,20149
2019-08-19,17,22669,20607
2019-08-19,18,22493,20769
2019-08-19,19,22148,20515
2019-08-19,20,21731,20020
2019-08-19,21,21080,19246
2019-08-19,22,19577,17787
2019-08-19,23,17601,16137
2019-08-19,24,16491,14839
2019-08-20,1,15652,13836
2019-08-20,2,15277,13239
2019-08-20,3,15112,12957
2019-08-20,4,15252,12930
2019-08-20,5,15552,13290
2019-08-20,6,16677,14324
2019-08-20,7,17546,15376
2019-08-20,8,18284,16184
2019-08-20,9,18898,16834
2019-08-20,10,19434,17386
2019-08-20,11,19805,17847
2019-08-20,12,20276,18324
2019-08-20,13,21267,19221
2019-08-20,14,21817,19723
2019-08-20,15,22347,20154
2019-08-20,16,22706,20614
2019-08-20,17,23056,21145
2019-08-20,18,22665,20988
2019-08-20,19,22083,20575
2019-08-20,20,21856,20334
2019-08-20,21,21759,19834
2019-08-20,22,20378,18571
2019-08-20,23,18943,17078
2019-08-20,24,17681,15853
2019-08-21,1,16936,14997
2019-08-21,2,16464,14448
2019-08-21,3,16084,14050
2019-08-21,4,16010,13958
2019-08-21,5,16436,14290
2019-08-21,6,17598,15402
2019-08-21,7,18565,16563
2019-08-21,8,19663,17694
2019-08-21,9,20544,18573
2019-08-21,10,21245,19311
2019-08-21,11,21492,19661
2019-08-21,12,21755,20182
2019-08-21,13,22179,20643
2019-08-21,14,21955,20782
2019-08-21,15,22581,21105
2019-08-21,16,22793,21141
2019-08-21,17,23189,21354
2019-08-21,18,22593,21082
2019-08-21,19,22046,20722
2019-08-21,20,22346,20885
2019-08-21,21,21972,20274
2019-08-21,22,20589,18785
2019-08-21,23,18769,17216
2019-08-21,24,17571,15745
2019-08-22,1,16600,14665
2019-08-22,2,15856,13889
2019-08-22,3,15451,13400
2019-08-22,4,15210,13204
2019-08-22,5,15575,13517
2019-08-22,6,16654,14452
2019-08-22,7,17412,15350
2019-08-22,8,18042,16037
2019-08-22,9,18368,16279
2019-08-22,10,18808,16582
2019-08-22,11,19197,16975
2019-08-22,12,19293,17079
2019-08-22,13,19446,17232
2019-08-22,14,19580,17394
2019-08-22,15,19812,17517
2019-08-22,16,20353,18083
2019-08-22,17,20540,18275
2019-08-22,18,20514,18333
2019-08-22,19,20125,17971
2019-08-22,20,19434,17681
2019-08-22,21,19230,17399
2019-08-22,22,18029,16137
2019-08-22,23,16555,14718
2019-08-22,24,15598,13609
2019-08-23,1,15237,12976
2019-08-23,2,14756,12544
2019-08-23,3,14770,12340
2019-08-23,4,14632,12311
2019-08-23,5,15023,12674
2019-08-23,6,15577,13532
2019-08-23,7,16412,14350
2019-08-23,8,17265,15057
2019-08-23,9,17536,15282
2019-08-23,10,17917,15666
2019-08-23,11,17996,15745
2019-08-23,12,18197,15945
2019-08-23,13,18446,16179
2019-08-23,14,18477,16229
2019-08-23,15,18414,16180
2019-08-23,16,18381,16362
2019-08-23,17,18545,16496
2019-08-23,18,18319,16397
2019-08-23,19,18082,16167
2019-08-23,20,17656,16119
2019-08-23,21,17925,15666
2019-08-23,22,16851,14759
2019-08-23,23,15641,13504
2019-08-23,24,14615,12582
2019-08-24,1,14398,12071
2019-08-24,2,14166,11731
2019-08-24,3,14140,11477
2019-08-24,4,14299,11464
2019-08-24,5,14314,11627
2019-08-24,6,14235,11942
2019-08-24,7,14499,12400
2019-08-24,8,15135,12966
2019-08-24,9,15592,13388
2019-08-24,10,15880,13786
2019-08-24,11,16172,14048
2019-08-24,12,16427,14259
2019-08-24,13,16395,14190
2019-08-24,14,16532,14291
2019-08-24,15,16791,14569
2019-08-24,16,16975,14890
2019-08-24,17,17544,15397
2019-08-24,18,17791,15685
2019-08-24,19,17546,15449
2019-08-24,20,17256,15327
2019-08-24,21,16981,15001
2019-08-24,22,16076,14156
2019-08-24,23,15313,13265
2019-08-24,24,14661,12458
2019-08-25,1,13968,11943
2019-08-25,2,13742,11563
2019-08-25,3,13709,11370
2019-08-25,4,13863,11310
2019-08-25,5,13952,11314
2019-08-25,6,13819,11481
2019-08-25,7,14300,11670
2019-08-25,8,14445,12249
2019-08-25,9,15044,12798
2019-08-25,10,15531,13309
2019-08-25,11,15810,13707
2019-08-25,12,16158,14036
2019-08-25,13,16472,14218
2019-08-25,14,16673,14410
2019-08-25,15,16806,14631
2019-08-25,16,17552,15172
2019-08-25,17,18108,15875
2019-08-25,18,18492,16202
2019-08-25,19,18207,16087
2019-08-25,20,18146,16133
2019-08-25,21,17695,15522
2019-08-25,22,16870,14695
2019-08-25,23,15816,13551
2019-08-25,24,15159,12708
2019-08-26,1,14580,12103
2019-08-26,2,14448,11842
2019-08-26,3,14393,11783
2019-08-26,4,14241,11798
2019-08-26,5,14788,12340
2019-08-26,6,15619,13333
2019-08-26,7,16736,14326
2019-08-26,8,17358,15079
2019-08-26,9,17743,15525
2019-08-26,10,18118,15928
2019-08-26,11,18375,16175
2019-08-26,12,18584,16368
2019-08-26,13,18803,16628
2019-08-26,14,18911,16700
2019-08-26,15,19063,16941
2019-08-26,16,19458,17332
2019-08-26,17,19942,17784
2019-08-26,18,19838,17752
2019-08-26,19,19439,17391
2019-08-26,20,19461,17386
2019-08-26,21,18894,16662
2019-08-26,22,17735,15440
2019-08-26,23,16533,14188
2019-08-26,24,15586,13172
2019-08-27,1,15107,12621
2019-08-27,2,14955,12276
2019-08-27,3,14845,12136
2019-08-27,4,14794,12189
2019-08-27,5,15014,12626
2019-08-27,6,15963,13595
2019-08-27,7,17236,14938
2019-08-27,8,17961,15666
2019-08-27,9,18237,16016
2019-08-27,10,18665,16411
2019-08-27,11,19007,16764
2019-08-27,12,19044,16933
2019-08-27,13,19188,17073
2019-08-27,14,19002,17005
2019-08-27,15,19124,17069
2019-08-27,16,19463,17417
2019-08-27,17,19835,17707
2019-08-27,18,19869,17730
2019-08-27,19,19646,17660
2019-08-27,20,19952,17966
2019-08-27,21,19421,17335
2019-08-27,22,18333,16248
2019-08-27,23,17297,15072
2019-08-27,24,16615,14219
2019-08-28,1,16043,13627
2019-08-28,2,15649,13208
2019-08-28,3,15280,12857
2019-08-28,4,15244,12850
2019-08-28,5,15661,13313
2019-08-28,6,16606,14213
2019-08-28,7,17414,15221
2019-08-28,8,18303,16219
2019-08-28,9,18792,16777
2019-08-28,10,19189,17262
2019-08-28,11,19512,17551
2019-08-28,12,19677,17586
2019-08-28,13,19473,17347
2019-08-28,14,19993,17754
2019-08-28,15,20249,17993
2019-08-28,16,20630,18408
2019-08-28,17,20877,18748
2019-08-28,18,20482,18377
2019-08-28,19,20281,18128
2019-08-28,20,20388,18279
2019-08-28,21,19717,17543
2019-08-28,22,18562,16333
2019-08-28,23,17487,15086
2019-08-28,24,16358,13982
2019-08-29,1,15459,13213
2019-08-29,2,15034,12736
2019-08-29,3,14713,12437
2019-08-29,4,14570,12467
2019-08-29,5,15106,12870
2019-08-29,6,16012,13829
2019-08-29,7,16698,14651
2019-08-29,8,17310,15323
2019-08-29,9,17639,15645
2019-08-29,10,18094,15923
2019-08-29,11,18295,16102
2019-08-29,12,18432,16227
2019-08-29,13,18590,16423
2019-08-29,14,18861,16624
2019-08-29,15,18983,16777
2019-08-29,16,19363,17168
2019-08-29,17,20001,17754
2019-08-29,18,20089,17862
2019-08-29,19,20056,17864
2019-08-29,20,20004,17780
2019-08-29,21,19020,16998
2019-08-29,22,18074,15922
2019-08-29,23,16912,14675
2019-08-29,24,15996,13737
2019-08-30,1,15625,13066
2019-08-30,2,15692,12850
2019-08-30,3,15617,12795
2019-08-30,4,15764,12935
2019-08-30,5,15395,13353
2019-08-30,6,16192,14179
2019-08-30,7,16973,14939
2019-08-30,8,17458,15583
2019-08-30,9,17780,15910
2019-08-30,10,17829,15945
2019-08-30,11,18172,16179
2019-08-30,12,18407,16310
2019-08-30,13,18777,16395
2019-08-30,14,18764,16366
2019-08-30,15,18834,16501
2019-08-30,16,19166,16715
2019-08-30,17,19432,17123
2019-08-30,18,19231,16972
2019-08-30,19,18942,16597
2019-08-30,20,18860,16507
2019-08-30,21,18162,15848
2019-08-30,22,16978,14819
2019-08-30,23,15967,13730
2019-08-30,24,15018,12799
2019-08-31,1,14383,12278
2019-08-31,2,14576,11895
2019-08-31,3,14613,11618
2019-08-31,4,14598,11465
2019-08-31,5,14673,11538
2019-08-31,6,14886,11804
2019-08-31,7,14972,12096
2019-08-31,8,15163,12607
2019-08-31,9,15179,13040
2019-08-31,10,15457,13281
2019-08-31,11,15914,13610
2019-08-31,12,16114,13755
2019-08-31,13,16009,13784
2019-08-31,14,16152,13887
2019-08-31,15,16188,14010
2019-08-31,16,16649,14450
2019-08-31,17,17086,15050
2019-08-31,18,17277,15281
2019-08-31,19,17006,14951
2019-08-31,20,17258,15172
2019-08-31,21,16784,14723
2019-08-31,22,16020,13956
2019-08-31,23,15202,13055
2019-08-31,24,14640,12395
2019-09-01,1,14662,11929
2019-09-01,2,14720,11640
2019-09-01,3,14557,11444
2019-09-01,4,14309,11303
2019-09-01,5,14290,11399
2019-09-01,6,14276,11475
2019-09-01,7,14460,11634
2019-09-01,8,14945,12221
2019-09-01,9,15426,12704
2019-09-01,10,15307,13070
2019-09-01,11,15513,13361
2019-09-01,12,15512,13718
2019-09-01,13,15741,13809
2019-09-01,14,15692,13924
2019-09-01,15,15948,14129
2019-09-01,16,16162,14347
2019-09-01,17,16567,14747
2019-09-01,18,16640,14748
2019-09-01,19,16537,14674
2019-09-01,20,16768,14837
2019-09-01,21,16096,14251
2019-09-01,22,15549,13526
2019-09-01,23,14981,12931
2019-09-01,24,14596,12399
2019-09-02,1,14179,11912
2019-09-02,2,14376,11654
2019-09-02,3,14091,11460
2019-09-02,4,14068,11351
2019-09-02,5,14304,11430
2019-09-02,6,14532,11715
2019-09-02,7,14484,12014
2019-09-02,8,14568,12579
2019-09-02,9,15104,13196
2019-09-02,10,15694,13651
2019-09-02,11,15926,14078
2019-09-02,12,16353,14299
2019-09-02,13,16430,14453
2019-09-02,14,16728,14638
2019-09-02,15,17036,14865
2019-09-02,16,17489,15403
2019-09-02,17,18099,15962
2019-09-02,18,18101,16153
2019-09-02,19,18091,16195
2019-09-02,20,18322,16417
2019-09-02,21,17527,15657
2019-09-02,22,16356,14651
2019-09-02,23,15482,13657
2019-09-02,24,14664,12789
2019-09-03,1,14302,12284
2019-09-03,2,14216,12009
2019-09-03,3,13989,11859
2019-09-03,4,14126,11900
2019-09-03,5,14446,12353
2019-09-03,6,15732,13565
2019-09-03,7,16310,14542
2019-09-03,8,16579,14835
2019-09-03,9,16685,14986
2019-09-03,10,17232,15363
2019-09-03,11,17932,15682
2019-09-03,12,18124,15910
2019-09-03,13,18491,16174
2019-09-03,14,18640,16371
2019-09-03,15,18762,16631
2019-09-03,16,19116,16914
2019-09-03,17,19434,17185
2019-09-03,18,19568,17255
2019-09-03,19,19734,17501
2019-09-03,20,19861,17642
2019-09-03,21,19252,16950
2019-09-03,22,17782,15748
2019-09-03,23,16746,14531
2019-09-03,24,15636,13496
2019-09-04,1,15637,13107
2019-09-04,2,15743,12809
2019-09-04,3,15857,12640
2019-09-04,4,15891,12775
2019-09-04,5,15740,13250
2019-09-04,6,16564,14280
2019-09-04,7,17515,15278
2019-09-04,8,17921,15840
2019-09-04,9,17955,15834
2019-09-04,10,18071,15835
2019-09-04,11,18008,15782
2019-09-04,12,17930,15685
2019-09-04,13,17960,15688
2019-09-04,14,18065,15740
2019-09-04,15,18082,15707
2019-09-04,16,18018,15865
2019-09-04,17,18278,16302
2019-09-04,18,18370,16288
2019-09-04,19,18792,16615
2019-09-04,20,18765,16721
2019-09-04,21,17937,16080
2019-09-04,22,16695,14890
2019-09-04,23,15480,13666
2019-09-04,24,14799,12825
2019-09-05,1,14364,12353
2019-09-05,2,14094,12016
2019-09-05,3,13950,11884
2019-09-05,4,14241,12091
2019-09-05,5,14536,12571
2019-09-05,6,15713,13781
2019-09-05,7,16546,14768
2019-09-05,8,16726,14826
2019-09-05,9,16734,14637
2019-09-05,10,16776,14720
2019-09-05,11,16952,14911
2019-09-05,12,16967,14873
2019-09-05,13,17143,15076
2019-09-05,14,17181,15177
2019-09-05,15,17509,15330
2019-09-05,16,18040,16047
2019-09-05,17,18498,16540
